"","x"
"1500",7.647343174
"1501",10.22802274
"1502",7.224601983
"1503",12.00644755
"1504",10.98956556
"1505",7.611912425
"1506",7.694104986
"1507",8.774078083
"1508",8.851771053
"1509",10.47345999
"1510",8.205405249
"1511",6.81462222
"1512",8.2622493
"1513",8.882701457
"1514",6.748450953
"1515",7.609647561
"1516",10.58000479
"1517",8.40881174
"1518",7.324246495
"1519",8.634456522
"1520",10.52985243
"1521",8.892058902
"1522",6.791929138
"1523",8.975399977
"1524",8.596602473
"1525",7.609083626
"1526",9.202883996
"1527",10.37166358
"1528",12.60892011
"1529",10.53540221
"1530",9.26320719
"1531",12.9854411
"1532",9.096517141
"1533",11.07073456
"1534",10.41872194
"1535",4.575957816
"1536",9.580625505
"1537",8.112320031
"1538",8.70791316
"1539",10.38863484
"1540",8.324745392
"1541",9.222748352
"1542",7.734321171
"1543",9.668477742
"1544",7.377418249
"1545",11.99002357
"1546",10.88974227
"1547",9.881463353
"1548",9.058804167
"1549",9.673979871
"1550",9.840421654
"1551",7.829266328
"1552",10.13182782
"1553",6.765373217
"1554",8.813930096
"1555",7.566388365
"1556",8.532704769
"1557",11.31126392
"1558",5.138263061
"1559",9.29219891
"1560",10.31423095
"1561",11.19272188
"1562",8.836260418
"1563",7.757807904
"1564",10.04104817
"1565",7.003921031
"1566",7.789407652
"1567",8.563231748
"1568",9.651952294
"1569",9.620855228
"1570",8.628356901
"1571",10.5362167
"1572",11.04358602
"1573",8.289854935
"1574",8.002008759
"1575",6.993364332
"1576",5.879809314
"1577",6.85383421
"1578",11.14651378
"1579",12.36717328
"1580",5.398055643
"1581",11.85366831
"1582",7.436134542
"1583",8.204027105
"1584",11.71961559
"1585",11.63501547
"1586",10.50944225
"1587",4.251865443
"1588",8.77695732
"1589",10.25767708
"1590",9.550436654
"1591",10.55914405
"1592",13.05661289
"1593",8.185231148
"1594",6.194148034
"1595",6.800963858
"1596",7.535084317
"1597",10.15797312
"1598",8.437852606
"1599",8.686408592
"1600",6.87945624
"1601",10.76097347
"1602",6.967355449
"1603",10.03520389
"1604",9.398479928
"1605",10.58896861
"1606",9.21351153
"1607",8.869744786
"1608",10.15625449
"1609",9.036393894
"1610",8.475457005
"1611",12.03411315
"1612",10.79006682
"1613",6.631509707
"1614",10.1820375
"1615",10.60983422
"1616",8.077725969
"1617",9.239574038
"1618",3.771895784
"1619",9.44383075
"1620",12.05251967
"1621",9.025146004
"1622",9.700270738
"1623",8.169517889
"1624",10.0646036
"1625",8.533786277
"1626",6.133752883
"1627",10.44260507
"1628",9.372852042
"1629",7.123671782
"1630",8.612267049
"1631",7.820568989
"1632",9.156293987
"1633",9.3980984
"1634",11.8037793
"1635",8.698062314
"1636",9.833515061
"1637",11.71265016
"1638",7.890838781
"1639",11.9006182
"1640",9.023390055
"1641",8.467655873
"1642",8.895098786
"1643",10.19797218
"1644",5.523479278
"1645",7.739674145
"1646",10.53085499
"1647",11.49250356
"1648",7.750168486
"1649",7.215483341
"1650",7.325705756
"1651",6.358648067
"1652",14.77816594
"1653",7.994122064
"1654",6.759294008
"1655",5.972889976
"1656",5.682006669
"1657",7.917244601
"1658",10.44549979
"1659",10.03961465
"1660",5.193956244
"1661",7.044279676
"1662",10.29698887
"1663",10.68720009
"1664",7.534991822
"1665",11.76189653
"1666",4.182589741
"1667",10.08873075
"1668",13.7353685
"1669",6.69529461
"1670",8.950596034
"1671",8.973361872
"1672",10.83517434
"1673",5.796319857
"1674",9.324781783
"1675",13.50780423
"1676",10.29215568
"1677",10.54409302
"1678",8.099394146
"1679",11.82887962
"1680",12.08452492
"1681",6.556648685
"1682",8.111310572
"1683",12.53916391
"1684",10.36581868
"1685",10.3126102
"1686",12.35847017
"1687",11.69809386
"1688",14.00995984
"1689",15.66925436
"1690",8.883716293
"1691",10.80198537
"1692",8.391792616
"1693",11.51263061
"1694",9.545454505
"1695",8.892351001
"1696",8.212274188
"1697",6.422592086
"1698",10.12963029
"1699",9.766443105
"1700",11.14454838
"1701",6.981547874
"1702",5.40280338
"1703",11.17746617
"1704",10.43789253
"1705",5.095884219
"1706",10.65269467
"1707",9.757356679
"1708",7.023604827
"1709",8.566735971
"1710",9.582373939
"1711",8.913662258
"1712",9.054869423
"1713",9.460198844
"1714",9.92994206
"1715",8.167778908
"1716",12.08702673
"1717",8.957295235
"1718",9.030641576
"1719",6.37982395
"1720",8.429456348
"1721",11.11774145
"1722",9.16610316
"1723",9.096676935
"1724",9.633194584
"1725",13.56363617
"1726",12.90378273
"1727",11.0833247
"1728",9.177154233
"1729",10.67150636
"1730",13.59205021
"1731",9.237535505
"1732",10.4096153
"1733",11.30423327
"1734",11.28888377
"1735",10.42009864
"1736",10.36674478
"1737",11.68746273
"1738",4.810054172
"1739",5.37689132
"1740",7.990339641
"1741",10.90552269
"1742",7.673917675
"1743",7.84796547
"1744",12.22881823
"1745",10.13195726
"1746",10.10228352
"1747",8.16888816
"1748",14.11035369
"1749",10.57879566
"1750",6.229941573
"1751",8.786708127
"1752",8.394053596
"1753",10.16616062
"1754",11.84151959
"1755",10.05765485
"1756",10.10707454
"1757",11.18603355
"1758",10.64478659
"1759",12.10613379
"1760",7.174863488
"1761",9.623988779
"1762",9.789866647
"1763",13.05548185
"1764",5.205037035
"1765",9.064314078
"1766",7.60606739
"1767",11.30566484
"1768",8.660812188
"1769",9.948792951
"1770",11.19812236
"1771",9.082542013
"1772",10.34217122
"1773",11.11030193
"1774",12.22302342
"1775",9.543507672
"1776",7.790469777
"1777",13.43266562
"1778",10.89481857
"1779",11.99664056
"1780",7.412183908
"1781",6.60376501
"1782",11.72963052
"1783",8.667682991
"1784",9.126129662
"1785",11.04773906
"1786",8.631773125
"1787",11.71248995
"1788",8.064773511
"1789",9.623709922
"1790",8.112123467
"1791",11.11991479
"1792",8.580740246
"1793",12.64458843
"1794",8.675724982
"1795",10.12579987
"1796",9.906161208
"1797",9.106486738
"1798",9.964786317
"1799",11.32944597
"1800",8.942976755
"1801",10.77538952
"1802",9.135994067
"1803",7.829942711
"1804",8.773648278
"1805",9.718863572
"1806",9.32593002
"1807",10.51385274
"1808",9.41336306
"1809",10.12561197
"1810",9.08192435
"1811",10.84844643
"1812",9.141439614
"1813",9.964886162
"1814",10.81009027
"1815",10.11675821
"1816",9.386852195
"1817",9.675273818
"1818",12.43051179
"1819",5.490540339
"1820",11.61097084
"1821",13.71103378
"1822",12.005862
"1823",13.9345797
"1824",9.448342664
"1825",11.73878274
"1826",11.94343247
"1827",8.440909769
"1828",14.41821027
"1829",9.825899643
"1830",5.862450268
"1831",8.862306265
"1832",5.346600393
"1833",10.28921499
"1834",12.99052702
"1835",8.713536019
"1836",11.82957723
"1837",3.891653586
"1838",10.01336705
"1839",12.43182195
"1840",8.191652663
"1841",11.98000036
"1842",10.95451115
"1843",7.602320386
"1844",11.9083643
"1845",10.7209491
"1846",7.889080069
"1847",6.877017453
"1848",10.39257803
"1849",10.61310242
"1850",13.49530015
"1851",5.202141353
"1852",6.370774679
"1853",7.440566347
"1854",8.061930451
"1855",8.889849814
"1856",9.644924997
"1857",11.03862619
"1858",7.677697727
"1859",9.786975558
"1860",10.90078406
"1861",9.130742164
"1862",8.361720327
"1863",7.279234144
"1864",11.08334793
"1865",10.3596423
"1866",11.00763386
"1867",7.256514942
"1868",9.363195684
"1869",12.75629742
"1870",6.917500926
"1871",11.89277843
"1872",9.60471719
"1873",10.21852844
"1874",9.148942547
"1875",9.080582202
"1876",10.82404687
"1877",12.3650176
"1878",10.22767764
"1879",9.336136279
"1880",11.27513769
"1881",9.383380241
"1882",9.200523086
"1883",8.990433517
"1884",10.29457698
"1885",13.88460933
"1886",11.20892984
"1887",8.103360615
"1888",12.38843095
"1889",10.98079014
"1890",3.96855465
"1891",10.2650993
"1892",8.949343906
"1893",9.219683665
"1894",10.1168814
"1895",12.99831254
"1896",7.887149021
"1897",8.840516112
"1898",8.222007863
"1899",11.26620303
"1900",10.62361614
"1901",8.700775153
"1902",9.996277928
"1903",8.922450101
"1904",7.069719493
"1905",8.419829663
"1906",8.609071347
"1907",5.616958446
"1908",6.333770282
"1909",12.10807983
"1910",5.496425901
"1911",7.142285326
"1912",5.578009448
"1913",4.590142655
"1914",8.449016788
"1915",9.141459083
"1916",10.82372988
"1917",11.08344649
"1918",9.838012724
"1919",7.343161953
"1920",12.34647608
"1921",10.54541083
"1922",7.57892438
"1923",10.401307
"1924",6.1016093
"1925",7.469246698
"1926",8.987994533
"1927",7.544029622
"1928",10.92408983
"1929",11.32194165
"1930",5.833309921
"1931",9.824014927
"1932",11.42200444
"1933",11.77600359
"1934",7.763580753
"1935",11.80703868
"1936",11.66039823
"1937",7.258985335
"1938",15.9883967
"1939",8.124882594
"1940",11.53500227
"1941",4.71811822
"1942",8.097940872
"1943",12.19386186
"1944",5.898280749
"1945",8.546477642
"1946",8.511099492
"1947",5.8484933
"1948",9.270133597
"1949",10.74422576
"1950",5.960210474
"1951",9.194621123
"1952",7.474108822
"1953",12.81106621
"1954",12.26120642
"1955",9.019862835
"1956",6.207677551
"1957",10.20547574
"1958",9.210578148
"1959",9.032670294
"1960",9.046901972
"1961",10.52517636
"1962",10.22438414
"1963",12.04986549
"1964",9.732488388
"1965",7.348258635
"1966",12.33831317
"1967",5.642308569
"1968",10.3733753
"1969",8.938818504
"1970",7.661867001
"1971",8.247737354
"1972",9.783980981
"1973",10.45642343
"1974",9.937093931
"1975",8.961733498
"1976",9.190006645
"1977",8.451472879
"1978",11.12703826
"1979",10.12595045
"1980",8.992694751
"1981",7.863424896
"1982",9.479150229
"1983",9.683150978
"1984",5.227690476
"1985",6.952172501
"1986",9.590221173
"1987",10.28044455
"1988",7.072104939
"1989",9.248893701
"1990",8.275181768
"1991",9.880857082
"1992",9.42856715
"1993",9.118336833
"1994",7.817778487
"1995",7.771370556
"1996",9.305564004
"1997",11.37774519
"1998",9.855266926
"1999",12.74023733
"2000",10.0853368
"2001",7.667078856
"2002",6.936013332
"2003",7.121230505
"2004",9.969317558
"2005",9.50115748
"2006",8.096487877
"2007",10.28989792
"2008",9.208300846
"2009",10.27654704
"2010",6.128673516
"2011",12.5762727
"2012",11.98937862
"2013",7.017672733
"2014",7.638540168
"2015",10.09269218
"2016",6.962581085
"2017",11.48635157
"2018",9.791328413
"2019",9.356138327
"2020",6.92690081
"2021",10.69151721
"2022",10.03550787
"2023",7.96505101
"2024",7.846838782
"2025",11.42303429
"2026",8.159913963
"2027",6.400160358
"2028",10.70748763
"2029",10.73543302
"2030",10.14154548
"2031",1.75263026
"2032",8.31400959
"2033",12.21580682
"2034",11.61624438
"2035",7.785865243
"2036",8.560280854
"2037",10.87879669
"2038",4.950196102
"2039",7.579034987
"2040",8.859039908
"2041",7.657419376
"2042",7.659964023
"2043",12.22311928
"2044",10.24219117
"2045",10.78469606
"2046",7.47814753
"2047",11.25345651
"2048",7.147945791
"2049",7.144541784
"2050",7.311762459
"2051",6.483515835
"2052",11.77248964
"2053",10.09694043
"2054",6.531894035
"2055",7.987709959
"2056",13.12274674
"2057",10.11270356
"2058",7.712272749
"2059",8.38132135
"2060",8.096143294
"2061",7.431814074
"2062",10.41194376
"2063",8.18179465
"2064",5.645813499
"2065",9.143009761
"2066",6.805346732
"2067",6.514124851
"2068",9.684689932
"2069",10.33342886
"2070",8.851010996
"2071",11.27335333
"2072",9.089623277
"2073",10.83167526
"2074",12.51636998
"2075",9.990086153
"2076",7.396862783
"2077",10.95628206
"2078",11.10484192
"2079",14.94552523
"2080",6.711880729
"2081",10.5806018
"2082",15.85474059
"2083",8.560703487
"2084",10.47860516
"2085",10.63357056
"2086",8.659015445
"2087",10.47421119
"2088",12.27371621
"2089",11.3958972
"2090",12.38672557
"2091",11.70011526
"2092",7.787339084
"2093",10.97279252
"2094",9.387099482
"2095",9.945410146
"2096",6.757510661
"2097",9.213133439
"2098",8.82641409
"2099",9.271399437
"2100",6.757088874
"2101",7.891146093
"2102",8.398392389
"2103",8.348937156
"2104",10.68047646
"2105",5.865634332
"2106",12.85816672
"2107",11.41297282
"2108",10.99052807
"2109",12.02779662
"2110",8.80677206
"2111",9.995687217
"2112",8.501756748
"2113",9.680011866
"2114",10.94244389
"2115",10.26764154
"2116",11.95556048
"2117",13.59499356
"2118",8.898596161
"2119",6.443262569
"2120",11.00438975
"2121",11.11215049
"2122",9.006019535
"2123",11.63642004
"2124",10.57545322
"2125",11.11960449
"2126",9.299835812
"2127",7.556257896
"2128",9.660840598
"2129",9.036205365
"2130",10.40660997
"2131",8.668288958
"2132",11.17821976
"2133",12.27262284
"2134",5.444364003
"2135",9.930834844
"2136",9.854341253
"2137",7.702984714
"2138",9.303301246
"2139",8.924393573
"2140",8.83505253
"2141",10.82948105
"2142",10.11562791
"2143",9.44197489
"2144",9.695505881
"2145",9.998020544
"2146",12.29287733
"2147",9.450549611
"2148",11.04106938
"2149",9.649340576
"2150",13.02878966
"2151",7.480950998
"2152",12.69841341
"2153",8.50777967
"2154",11.75510061
"2155",10.41607202
"2156",8.393736128
"2157",8.264375487
"2158",11.88657607
"2159",7.846010597
"2160",10.70766629
"2161",14.88240941
"2162",7.21529034
"2163",12.81521761
"2164",11.33041056
"2165",5.452773292
"2166",9.320189928
"2167",10.4338468
"2168",10.16795906
"2169",11.57982628
"2170",11.18358259
"2171",8.82085272
"2172",9.223236321
"2173",11.41909177
"2174",13.15369707
"2175",10.31261412
"2176",9.852527452
"2177",8.475009407
"2178",10.18194032
"2179",10.15772294
"2180",6.54424255
"2181",9.871462852
"2182",11.11195267
"2183",14.52072919
"2184",4.23981107
"2185",9.144942206
"2186",16.49590877
"2187",7.230136823
"2188",9.402517209
"2189",11.43097156
"2190",8.494748846
"2191",7.604193047
"2192",11.38074444
"2193",10.18870017
"2194",7.923038219
"2195",6.734031343
"2196",11.79528117
"2197",9.915857898
"2198",9.579126603
"2199",10.41833515
"2200",9.661540753
"2201",10.80024682
"2202",8.033144612
"2203",8.876205677
"2204",6.983656111
"2205",6.370078538
"2206",9.200520218
"2207",8.532693339
"2208",10.64858568
"2209",8.915300523
"2210",14.09112521
"2211",10.60710741
"2212",12.28501645
"2213",13.76704438
"2214",9.985295408
"2215",9.743721721
"2216",7.80977821
"2217",8.09290741
"2218",7.289710172
"2219",10.04543143
"2220",6.686524307
"2221",10.11188514
"2222",6.886245076
"2223",8.461325137
"2224",9.808061525
"2225",8.76459933
"2226",14.43768878
"2227",6.738041741
"2228",10.1331918
"2229",12.32204359
"2230",6.464129385
"2231",8.492597688
"2232",8.672192675
"2233",8.789739517
"2234",9.295370008
"2235",10.51999747
"2236",8.45519556
"2237",12.69439385
"2238",10.02187474
"2239",14.20553439
"2240",8.55586181
"2241",9.325901282
"2242",9.566427404
"2243",9.69586305
"2244",8.891361964
"2245",10.88241632
"2246",11.3410363
"2247",6.716725056
"2248",10.37439744
"2249",8.808639262
"2250",10.61401838
"2251",8.068897213
"2252",10.16950468
"2253",8.903970451
"2254",10.33703461
"2255",7.370971959
"2256",9.373637759
"2257",11.43663274
"2258",9.45232139
"2259",8.306192695
"2260",12.21941994
"2261",11.83313058
"2262",11.93754911
"2263",10.50181865
"2264",7.056537823
"2265",9.482431793
"2266",11.29808018
"2267",7.237407359
"2268",10.89942214
"2269",8.400622501
"2270",8.557939155
"2271",8.687969879
"2272",11.93782384
"2273",11.8195127
"2274",9.552804817
"2275",7.381394201
"2276",8.922741479
"2277",12.0446029
"2278",10.55304398
"2279",10.36867077
"2280",7.503921293
"2281",9.461700377
"2282",11.12615934
"2283",10.33747098
"2284",10.69881398
"2285",9.948367319
"2286",11.65272769
"2287",7.899242784
"2288",10.86721068
"2289",9.89028698
"2290",10.06808595
"2291",11.20120755
"2292",8.452564986
"2293",9.69023428
"2294",10.87133921
"2295",9.263669103
"2296",7.923214256
"2297",10.32848917
"2298",10.99185576
"2299",8.423338676
"2300",8.751967645
"2301",12.69264863
"2302",9.561380404
"2303",9.186431049
"2304",10.2293729
"2305",8.586407057
"2306",11.48760326
"2307",5.443338813
"2308",10.84474007
"2309",11.26682796
"2310",9.350652746
"2311",7.999770434
"2312",10.98897457
"2313",9.068828485
"2314",9.442748332
"2315",10.01824926
"2316",11.04308
"2317",5.966270102
"2318",12.45100121
